date,year,decade,home_team,away_team,home_team_code,away_team_code,home_score,away_score,match_result,matchday_name,round,type,match_attendance,stadium_country_code,stadium_capacity
2019-09-09,2019,2010,Latvia,North Macedonia,LVA,MKD,0.0,2.0,A,MD6,QUALIFYING,GROUP_STAGE,2724.0,LVA,10533.0
2019-09-10,2019,2010,England,Kosovo,ENG,KOS,5.0,3.0,H,MD6,QUALIFYING,GROUP_STAGE,30155.0,ENG,32384.0
2019-09-10,2019,2010,Montenegro,Czechia,MNE,CZE,0.0,3.0,A,MD6,QUALIFYING,GROUP_STAGE,5951.0,MNE,11563.0
2019-09-10,2019,2010,Lithuania,Portugal,LTU,POR,1.0,5.0,A,MD6,QUALIFYING,GROUP_STAGE,5067.0,LTU,5067.0
2019-09-10,2019,2010,Luxembourg,Serbia,LUX,SRB,1.0,3.0,A,MD6,QUALIFYING,GROUP_STAGE,6373.0,LUX,8022.0
2019-09-10,2019,2010,Albania,Iceland,ALB,ISL,4.0,2.0,H,MD6,QUALIFYING,GROUP_STAGE,8652.0,ALB,12700.0
2019-09-10,2019,2010,France,Andorra,FRA,AND,3.0,0.0,H,MD6,QUALIFYING,GROUP_STAGE,55383.0,FRA,81286.0
2019-09-10,2019,2010,Moldova,Türki̇ye,MDA,TUR,0.0,4.0,A,MD6,QUALIFYING,GROUP_STAGE,8281.0,MDA,10104.0
2019-10-10,2019,2010,Belgium,San Marino,BEL,SMR,9.0,0.0,H,MD7,QUALIFYING,GROUP_STAGE,34504.0,BEL,48693.0
2019-10-10,2019,2010,Russia,Scotland,RUS,SCO,4.0,0.0,H,MD7,QUALIFYING,GROUP_STAGE,65703.0,RUS,81015.0
2019-10-10,2019,2010,Croatia,Hungary,CRO,HUN,3.0,0.0,H,MD7,QUALIFYING,GROUP_STAGE,32110.0,CRO,33987.0
2019-10-10,2019,2010,Latvia,Poland,LVA,POL,0.0,3.0,A,MD7,QUALIFYING,GROUP_STAGE,7107.0,LVA,10533.0
2019-10-10,2019,2010,Netherlands,Northern Ireland,NED,NIR,3.0,1.0,H,MD7,QUALIFYING,GROUP_STAGE,41348.0,NED,48100.0
2019-10-10,2019,2010,Austria,Israel,AUT,ISR,3.0,1.0,H,MD7,QUALIFYING,GROUP_STAGE,26200.0,AUT,49898.0
2019-10-10,2019,2010,Slovakia,Wales,SVK,WAL,1.0,1.0,D,MD7,QUALIFYING,GROUP_STAGE,18071.0,SVK,18100.0
2019-10-10,2019,2010,Kazakhstan,Cyprus,KAZ,CYP,1.0,2.0,A,MD7,QUALIFYING,GROUP_STAGE,11769.0,KAZ,29741.0
2019-10-10,2019,2010,North Macedonia,Slovenia,MKD,SVN,2.0,1.0,H,MD7,QUALIFYING,GROUP_STAGE,16500.0,MKD,32483.0
2019-10-10,2019,2010,Belarus,Estonia,BLR,EST,0.0,0.0,D,MD7,QUALIFYING,GROUP_STAGE,11300.0,BLR,21491.0
2019-10-11,2019,2010,Türki̇ye,Albania,TUR,ALB,1.0,0.0,H,MD7,QUALIFYING,GROUP_STAGE,41438.0,TUR,47740.0
2019-10-11,2019,2010,Andorra,Moldova,AND,MDA,1.0,0.0,H,MD7,QUALIFYING,GROUP_STAGE,947.0,AND,3305.0
2019-10-11,2019,2010,Iceland,France,ISL,FRA,0.0,1.0,A,MD7,QUALIFYING,GROUP_STAGE,9719.0,ISL,9767.0
2019-10-11,2019,2010,Portugal,Luxembourg,POR,LUX,3.0,0.0,H,MD7,QUALIFYING,GROUP_STAGE,,POR,50061.0
2019-10-11,2019,2010,Ukraine,Lithuania,UKR,LTU,2.0,0.0,H,MD7,QUALIFYING,GROUP_STAGE,32500.0,UKR,39946.0
2019-10-11,2019,2010,Czechia,England,CZE,ENG,2.0,1.0,H,MD7,QUALIFYING,GROUP_STAGE,18651.0,CZE,19370.0
2019-10-11,2019,2010,Montenegro,Bulgaria,MNE,BUL,0.0,0.0,D,MD7,QUALIFYING,GROUP_STAGE,2743.0,MNE,11563.0
2019-10-12,2019,2010,Denmark,Switzerland,DEN,SUI,1.0,0.0,H,MD7,QUALIFYING,GROUP_STAGE,35964.0,DEN,38052.0
2019-10-12,2019,2010,Faroe Islands,Romania,FRO,ROU,0.0,3.0,A,MD7,QUALIFYING,GROUP_STAGE,2381.0,FRO,5098.0
2019-10-12,2019,2010,Bosnia and Herzegovina,Finland,BIH,FIN,4.0,1.0,H,MD7,QUALIFYING,GROUP_STAGE,8193.0,BIH,13694.0
2019-10-12,2019,2010,Malta,Sweden,MLT,SWE,0.0,4.0,A,MD7,QUALIFYING,GROUP_STAGE,10702.0,MLT,16942.0
2019-10-12,2019,2010,Norway,Spain,NOR,ESP,1.0,1.0,D,MD7,QUALIFYING,GROUP_STAGE,25200.0,NOR,27184.0
2019-10-12,2019,2010,Italy,Greece,ITA,GRE,2.0,0.0,H,MD7,QUALIFYING,GROUP_STAGE,56274.0,ITA,69689.0
2019-10-12,2019,2010,Liechtenstein,Armenia,LIE,ARM,1.0,1.0,D,MD7,QUALIFYING,GROUP_STAGE,2285.0,LIE,5749.0
2019-10-12,2019,2010,Georgia,Republic of Ireland,GEO,IRL,0.0,0.0,D,MD7,QUALIFYING,GROUP_STAGE,24385.0,GEO,44000.0
2019-10-13,2019,2010,Slovenia,Austria,SVN,AUT,0.0,1.0,A,MD8,QUALIFYING,GROUP_STAGE,15108.0,SVN,15796.0
2019-10-13,2019,2010,Poland,North Macedonia,POL,MKD,2.0,0.0,H,MD8,QUALIFYING,GROUP_STAGE,52894.0,POL,58274.0
2019-10-13,2019,2010,Wales,Croatia,WAL,CRO,1.0,1.0,D,MD8,QUALIFYING,GROUP_STAGE,31745.0,WAL,33322.0
2019-10-13,2019,2010,Hungary,Azerbaijan,HUN,AZE,1.0,0.0,H,MD8,QUALIFYING,GROUP_STAGE,11300.0,HUN,22122.0
2019-10-13,2019,2010,Scotland,San Marino,SCO,SMR,6.0,0.0,H,MD8,QUALIFYING,GROUP_STAGE,20699.0,SCO,51824.0
2019-10-13,2019,2010,Cyprus,Russia,CYP,RUS,0.0,5.0,A,MD8,QUALIFYING,GROUP_STAGE,9439.0,CYP,22709.0
2019-10-13,2019,2010,Kazakhstan,Belgium,KAZ,BEL,0.0,2.0,A,MD8,QUALIFYING,GROUP_STAGE,26801.0,KAZ,29741.0
2019-10-13,2019,2010,Estonia,Germany,EST,GER,0.0,3.0,A,MD8,QUALIFYING,GROUP_STAGE,12062.0,EST,14336.0
2019-10-13,2019,2010,Belarus,Netherlands,BLR,NED,1.0,2.0,A,MD8,QUALIFYING,GROUP_STAGE,21639.0,BLR,21491.0
2019-10-14,2019,2010,Iceland,Andorra,ISL,AND,2.0,0.0,H,MD8,QUALIFYING,GROUP_STAGE,7169.0,ISL,9767.0
2019-10-14,2019,2010,Moldova,Albania,MDA,ALB,0.0,4.0,A,MD8,QUALIFYING,GROUP_STAGE,4367.0,MDA,10104.0
2019-10-14,2019,2010,France,Türki̇ye,FRA,TUR,1.0,1.0,D,MD8,QUALIFYING,GROUP_STAGE,72154.0,FRA,81286.0
2019-10-14,2019,2010,Lithuania,Serbia,LTU,SRB,1.0,2.0,A,MD8,QUALIFYING,GROUP_STAGE,2787.0,LTU,5067.0
2019-10-14,2019,2010,Kosovo,Montenegro,KOS,MNE,2.0,0.0,H,MD8,QUALIFYING,GROUP_STAGE,12600.0,KOS,12629.0
2019-10-14,2019,2010,Ukraine,Portugal,UKR,POR,2.0,1.0,H,MD8,QUALIFYING,GROUP_STAGE,65883.0,UKR,68000.0
2019-10-14,2019,2010,Bulgaria,England,BUL,ENG,0.0,6.0,A,MD8,QUALIFYING,GROUP_STAGE,17481.0,BUL,43230.0
2019-10-15,2019,2010,Liechtenstein,Italy,LIE,ITA,0.0,5.0,A,MD8,QUALIFYING,GROUP_STAGE,5087.0,LIE,5749.0
2019-10-15,2019,2010,Greece,Bosnia and Herzegovina,GRE,BIH,2.0,1.0,H,MD8,QUALIFYING,GROUP_STAGE,4512.0,GRE,68224.0
2019-10-15,2019,2010,Israel,Latvia,ISR,LVA,3.0,1.0,H,MD8,QUALIFYING,GROUP_STAGE,9150.0,ISR,16363.0
2019-10-15,2019,2010,Gibraltar,Georgia,GIB,GEO,2.0,3.0,A,MD8,QUALIFYING,GROUP_STAGE,1455.0,GIB,2076.0
2019-10-15,2019,2010,Romania,Norway,ROU,NOR,1.0,1.0,D,MD8,QUALIFYING,GROUP_STAGE,29854.0,ROU,54231.0
2019-10-15,2019,2010,Faroe Islands,Malta,FRO,MLT,1.0,0.0,H,MD8,QUALIFYING,GROUP_STAGE,2677.0,FRO,5098.0
2019-10-15,2019,2010,Switzerland,Republic of Ireland,SUI,IRL,2.0,0.0,H,MD8,QUALIFYING,GROUP_STAGE,24766.0,SUI,26000.0
2019-10-15,2019,2010,Sweden,Spain,SWE,ESP,1.0,1.0,D,MD8,QUALIFYING,GROUP_STAGE,49712.0,SWE,50573.0
2019-10-15,2019,2010,Finland,Armenia,FIN,ARM,3.0,0.0,H,MD8,QUALIFYING,GROUP_STAGE,7231.0,FIN,8847.0
2019-11-14,2019,2010,France,Moldova,FRA,MDA,2.0,1.0,H,MD9,QUALIFYING,GROUP_STAGE,64367.0,FRA,81286.0
2019-11-14,2019,2010,Albania,Andorra,ALB,AND,2.0,2.0,D,MD9,QUALIFYING,GROUP_STAGE,4260.0,ALB,12700.0
2019-11-14,2019,2010,Serbia,Luxembourg,SRB,LUX,3.0,2.0,H,MD9,QUALIFYING,GROUP_STAGE,1560.0,SRB,49450.0
2019-11-14,2019,2010,England,Montenegro,ENG,MNE,7.0,0.0,H,MD9,QUALIFYING,GROUP_STAGE,77277.0,ENG,87360.0
2019-11-14,2019,2010,Czechia,Kosovo,CZE,KOS,2.0,1.0,H,MD9,QUALIFYING,GROUP_STAGE,10986.0,CZE,11354.0
2019-11-14,2019,2010,Türki̇ye,Iceland,TUR,ISL,0.0,0.0,D,MD9,QUALIFYING,GROUP_STAGE,48329.0,TUR,52468.0
2019-11-14,2019,2010,Portugal,Lithuania,POR,LTU,6.0,0.0,H,MD9,QUALIFYING,GROUP_STAGE,18534.0,POR,21329.0
2019-11-15,2019,2010,Armenia,Greece,ARM,GRE,0.0,1.0,A,MD9,QUALIFYING,GROUP_STAGE,6450.0,ARM,14527.0
2019-11-15,2019,2010,Norway,Faroe Islands,NOR,FRO,4.0,0.0,H,MD9,QUALIFYING,GROUP_STAGE,10400.0,NOR,27184.0
2019-11-15,2019,2010,Denmark,Gibraltar,DEN,GIB,6.0,0.0,H,MD9,QUALIFYING,GROUP_STAGE,24033.0,DEN,38052.0
2019-11-15,2019,2010,Switzerland,Georgia,SUI,GEO,1.0,0.0,H,MD9,QUALIFYING,GROUP_STAGE,16400.0,SUI,17152.0
2019-11-15,2019,2010,Romania,Sweden,ROU,SWE,0.0,2.0,A,MD9,QUALIFYING,GROUP_STAGE,49678.0,ROU,54231.0
2019-11-15,2019,2010,Spain,Malta,ESP,MLT,7.0,0.0,H,MD9,QUALIFYING,GROUP_STAGE,19773.0,ESP,20705.0
2019-11-15,2019,2010,Bosnia and Herzegovina,Italy,BIH,ITA,0.0,3.0,A,MD9,QUALIFYING,GROUP_STAGE,8355.0,BIH,13694.0
2019-11-15,2019,2010,Finland,Liechtenstein,FIN,LIE,3.0,0.0,H,MD9,QUALIFYING,GROUP_STAGE,9804.0,FIN,10164.0
2019-11-16,2019,2010,Northern Ireland,Netherlands,NIR,NED,0.0,0.0,D,MD9,QUALIFYING,GROUP_STAGE,18404.0,NIR,18434.0
2019-11-16,2019,2010,Croatia,Slovakia,CRO,SVK,3.0,1.0,H,MD9,QUALIFYING,GROUP_STAGE,8212.0,CRO,8191.0
2019-11-16,2019,2010,Austria,North Macedonia,AUT,MKD,2.0,1.0,H,MD9,QUALIFYING,GROUP_STAGE,41100.0,AUT,49898.0
2019-11-16,2019,2010,Israel,Poland,ISR,POL,1.0,2.0,A,MD9,QUALIFYING,GROUP_STAGE,16700.0,ISR,31475.0
2019-11-16,2019,2010,San Marino,Kazakhstan,SMR,KAZ,1.0,3.0,A,MD9,QUALIFYING,GROUP_STAGE,643.0,SMR,4798.0
2019-11-16,2019,2010,Cyprus,Scotland,CYP,SCO,1.0,2.0,A,MD9,QUALIFYING,GROUP_STAGE,7595.0,CYP,22709.0
2019-11-16,2019,2010,Russia,Belgium,RUS,BEL,1.0,4.0,A,MD9,QUALIFYING,GROUP_STAGE,53317.0,RUS,59960.0
2019-11-16,2019,2010,Germany,Belarus,GER,BLR,4.0,0.0,H,MD9,QUALIFYING,GROUP_STAGE,33164.0,GER,46279.0
2019-11-16,2019,2010,Azerbaijan,Wales,AZE,WAL,0.0,2.0,A,MD9,QUALIFYING,GROUP_STAGE,8622.0,AZE,10466.0
2019-11-16,2019,2010,Slovenia,Latvia,SVN,LVA,1.0,0.0,H,MD9,QUALIFYING,GROUP_STAGE,11224.0,SVN,15796.0
2019-11-17,2019,2010,Luxembourg,Portugal,LUX,POR,0.0,2.0,A,MD10,QUALIFYING,GROUP_STAGE,8000.0,LUX,8022.0
2019-11-17,2019,2010,Serbia,Ukraine,SRB,UKR,2.0,2.0,D,MD10,QUALIFYING,GROUP_STAGE,4457.0,SRB,49450.0
2019-11-17,2019,2010,Bulgaria,Czechia,BUL,CZE,1.0,0.0,H,MD10,QUALIFYING,GROUP_STAGE,0.0,BUL,43230.0
2019-11-17,2019,2010,Kosovo,England,KOS,ENG,0.0,4.0,A,MD10,QUALIFYING,GROUP_STAGE,12326.0,KOS,12629.0
2019-11-17,2019,2010,Albania,France,ALB,FRA,0.0,2.0,A,MD10,QUALIFYING,GROUP_STAGE,19228.0,ALB,21160.0
2019-11-17,2019,2010,Andorra,Türki̇ye,AND,TUR,0.0,2.0,A,MD10,QUALIFYING,GROUP_STAGE,2357.0,AND,3305.0
2019-11-17,2019,2010,Moldova,Iceland,MDA,ISL,1.0,2.0,A,MD10,QUALIFYING,GROUP_STAGE,6742.0,MDA,10104.0
2019-11-18,2019,2010,Liechtenstein,Bosnia and Herzegovina,LIE,BIH,0.0,3.0,A,MD10,QUALIFYING,GROUP_STAGE,2993.0,LIE,5749.0
2019-11-18,2019,2010,Italy,Armenia,ITA,ARM,9.0,1.0,H,MD10,QUALIFYING,GROUP_STAGE,27752.0,ITA,36365.0
2019-11-18,2019,2010,Greece,Finland,GRE,FIN,2.0,1.0,H,MD10,QUALIFYING,GROUP_STAGE,5453.0,GRE,68224.0
2019-11-18,2019,2010,Malta,Norway,MLT,NOR,1.0,2.0,A,MD10,QUALIFYING,GROUP_STAGE,2708.0,MLT,16942.0
2019-11-18,2019,2010,Spain,Romania,ESP,ROU,5.0,0.0,H,MD10,QUALIFYING,GROUP_STAGE,36198.0,ESP,70460.0
2019-11-18,2019,2010,Republic of Ireland,Denmark,IRL,DEN,1.0,1.0,D,MD10,QUALIFYING,GROUP_STAGE,50000.0,IRL,51700.0
2019-11-18,2019,2010,Gibraltar,Switzerland,GIB,SUI,1.0,6.0,A,MD10,QUALIFYING,GROUP_STAGE,2079.0,GIB,2076.0
2019-11-18,2019,2010,Sweden,Faroe Islands,SWE,FRO,3.0,0.0,H,MD10,QUALIFYING,GROUP_STAGE,19737.0,SWE,50573.0
2019-11-19,2019,2010,Belgium,Cyprus,BEL,CYP,6.0,1.0,H,MD10,QUALIFYING,GROUP_STAGE,40568.0,BEL,48693.0
2019-11-19,2019,2010,Poland,Slovenia,POL,SVN,3.0,2.0,H,MD10,QUALIFYING,GROUP_STAGE,53946.0,POL,58274.0
2019-11-19,2019,2010,Latvia,Austria,LVA,AUT,1.0,0.0,H,MD10,QUALIFYING,GROUP_STAGE,2781.0,LVA,10533.0
2019-11-19,2019,2010,Wales,Hungary,WAL,HUN,2.0,0.0,H,MD10,QUALIFYING,GROUP_STAGE,31762.0,WAL,33322.0
2019-11-19,2019,2010,North Macedonia,Israel,MKD,ISR,1.0,0.0,H,MD10,QUALIFYING,GROUP_STAGE,5573.0,MKD,32483.0
2019-11-19,2019,2010,Netherlands,Estonia,NED,EST,5.0,0.0,H,MD10,QUALIFYING,GROUP_STAGE,50386.0,NED,53338.0
2019-11-19,2019,2010,Scotland,Kazakhstan,SCO,KAZ,3.0,1.0,H,MD10,QUALIFYING,GROUP_STAGE,19515.0,SCO,51824.0
2019-11-19,2019,2010,Slovakia,Azerbaijan,SVK,AZE,2.0,0.0,H,MD10,QUALIFYING,GROUP_STAGE,7825.0,SVK,18100.0
2019-11-19,2019,2010,Germany,Northern Ireland,GER,NIR,6.0,1.0,H,MD10,QUALIFYING,GROUP_STAGE,42855.0,GER,49474.0
2019-11-19,2019,2010,San Marino,Russia,SMR,RUS,0.0,5.0,A,MD10,QUALIFYING,GROUP_STAGE,1604.0,SMR,4798.0
2020-10-08,2020,2020,Norway,Serbia,NOR,SRB,1.0,1.0,D,MD11,FINAL_TOURNAMENT_PLAY_OFF,SINGLE,200.0,NOR,27184.0
2020-10-08,2020,2020,Scotland,Israel,SCO,ISR,0.0,0.0,D,MD11,FINAL_TOURNAMENT_PLAY_OFF,SINGLE,0.0,SCO,51824.0
2020-10-08,2020,2020,Slovakia,Republic of Ireland,SVK,IRL,0.0,0.0,D,MD11,FINAL_TOURNAMENT_PLAY_OFF,SINGLE,0.0,SVK,22500.0
2020-10-08,2020,2020,North Macedonia,Kosovo,MKD,KOS,2.0,1.0,H,MD11,FINAL_TOURNAMENT_PLAY_OFF,SINGLE,0.0,MKD,32483.0
2020-10-08,2020,2020,Bulgaria,Hungary,BUL,HUN,1.0,3.0,A,MD11,FINAL_TOURNAMENT_PLAY_OFF,SINGLE,1929.0,BUL,43230.0
2020-10-08,2020,2020,Iceland,Romania,ISL,ROU,2.0,1.0,H,MD11,FINAL_TOURNAMENT_PLAY_OFF,SINGLE,0.0,ISL,9767.0
2020-10-08,2020,2020,Georgia,Belarus,GEO,BLR,1.0,0.0,H,MD11,FINAL_TOURNAMENT_PLAY_OFF,SINGLE,0.0,GEO,44000.0
2020-10-08,2020,2020,Bosnia and Herzegovina,Northern Ireland,BIH,NIR,1.0,1.0,D,MD11,FINAL_TOURNAMENT_PLAY_OFF,SINGLE,1800.0,BIH,13142.0
2020-11-12,2020,2020,Hungary,Iceland,HUN,ISL,2.0,1.0,H,MD12,FINAL_TOURNAMENT_PLAY_OFF,SINGLE,0.0,HUN,65014.0
2020-11-12,2020,2020,Northern Ireland,Slovakia,NIR,SVK,1.0,1.0,D,MD12,FINAL_TOURNAMENT_PLAY_OFF,SINGLE,1057.0,NIR,18434.0
2020-11-12,2020,2020,Serbia,Scotland,SRB,SCO,1.0,1.0,D,MD12,FINAL_TOURNAMENT_PLAY_OFF,SINGLE,0.0,SRB,49450.0
2020-11-12,2020,2020,Georgia,North Macedonia,GEO,MKD,0.0,1.0,A,MD12,FINAL_TOURNAMENT_PLAY_OFF,SINGLE,0.0,GEO,44000.0
2023-03-23,2023,2020,Bosnia and Herzegovina,Iceland,BIH,ISL,3.0,0.0,H,MD1,QUALIFYING,GROUP_STAGE,9234.0,BIH,13694.0
2023-03-23,2023,2020,North Macedonia,Malta,MKD,MLT,2.0,1.0,H,MD1,QUALIFYING,GROUP_STAGE,9991.0,MKD,32483.0
2023-03-23,2023,2020,Denmark,Finland,DEN,FIN,3.0,1.0,H,MD1,QUALIFYING,GROUP_STAGE,35851.0,DEN,38052.0
2023-03-23,2023,2020,San Marino,Northern Ireland,SMR,NIR,0.0,2.0,A,MD1,QUALIFYING,GROUP_STAGE,2099.0,SMR,4798.0
2023-03-23,2023,2020,Portugal,Liechtenstein,POR,LIE,4.0,0.0,H,MD1,QUALIFYING,GROUP_STAGE,45378.0,POR,50061.0
2023-03-23,2023,2020,Slovakia,Luxembourg,SVK,LUX,0.0,0.0,D,MD1,QUALIFYING,GROUP_STAGE,3523.0,SVK,18100.0
2023-03-23,2023,2020,Kazakhstan,Slovenia,KAZ,SVN,1.0,2.0,A,MD1,QUALIFYING,GROUP_STAGE,27122.0,KAZ,29741.0
2023-03-23,2023,2020,Italy,England,ITA,ENG,1.0,2.0,A,MD1,QUALIFYING,GROUP_STAGE,44536.0,ITA,54726.0
2023-03-24,2023,2020,Bulgaria,Montenegro,BUL,MNE,0.0,1.0,A,MD1,QUALIFYING,GROUP_STAGE,9180.0,BUL,10423.0
2023-03-24,2023,2020,France,Netherlands,FRA,NED,4.0,0.0,H,MD1,QUALIFYING,GROUP_STAGE,77328.0,FRA,81286.0
2023-03-24,2023,2020,Gibraltar,Greece,GIB,GRE,0.0,3.0,A,MD1,QUALIFYING,GROUP_STAGE,390.0,POR,21329.0
2023-03-24,2023,2020,Czechia,Poland,CZE,POL,3.0,1.0,H,MD1,QUALIFYING,GROUP_STAGE,19045.0,CZE,19370.0
2023-03-24,2023,2020,Moldova,Faroe Islands,MDA,FRO,1.0,1.0,D,MD1,QUALIFYING,GROUP_STAGE,4732.0,MDA,10104.0
2023-03-24,2023,2020,Sweden,Belgium,SWE,BEL,0.0,3.0,A,MD1,QUALIFYING,GROUP_STAGE,49296.0,SWE,50573.0
2023-03-24,2023,2020,Austria,Azerbaijan,AUT,AZE,4.0,1.0,H,MD1,QUALIFYING,GROUP_STAGE,16500.0,AUT,17091.0
2023-03-24,2023,2020,Serbia,Lithuania,SRB,LTU,2.0,0.0,H,MD1,QUALIFYING,GROUP_STAGE,21125.0,SRB,49450.0
2023-03-25,2023,2020,Scotland,Cyprus,SCO,CYP,3.0,0.0,H,MD1,QUALIFYING,GROUP_STAGE,48195.0,SCO,51824.0
2023-03-25,2023,2020,Armenia,Türkiye,ARM,TUR,1.0,2.0,A,MD1,QUALIFYING,GROUP_STAGE,14125.0,ARM,14527.0
2023-03-25,2023,2020,Andorra,Romania,AND,ROU,0.0,2.0,A,MD1,QUALIFYING,GROUP_STAGE,2927.0,AND,3305.0
2023-03-25,2023,2020,Croatia,Wales,CRO,WAL,1.0,1.0,D,MD1,QUALIFYING,GROUP_STAGE,33474.0,CRO,33987.0
2023-03-25,2023,2020,Spain,Norway,ESP,NOR,3.0,0.0,H,MD1,QUALIFYING,GROUP_STAGE,29214.0,ESP,30370.0
2023-03-25,2023,2020,Israel,Kosovo,ISR,KOS,1.0,1.0,D,MD1,QUALIFYING,GROUP_STAGE,28935.0,ISR,29120.0
2023-03-25,2023,2020,Belarus,Switzerland,BLR,SUI,0.0,5.0,A,MD1,QUALIFYING,GROUP_STAGE,,SRB,12300.0
2023-03-26,2023,2020,Kazakhstan,Denmark,KAZ,DEN,3.0,2.0,H,MD2,QUALIFYING,GROUP_STAGE,28697.0,KAZ,29741.0
2023-03-26,2023,2020,England,Ukraine,ENG,UKR,2.0,0.0,H,MD2,QUALIFYING,GROUP_STAGE,83947.0,ENG,87360.0
2023-03-26,2023,2020,Slovenia,San Marino,SVN,SMR,2.0,0.0,H,MD2,QUALIFYING,GROUP_STAGE,10282.0,SVN,15796.0
2023-03-26,2023,2020,Liechtenstein,Iceland,LIE,ISL,0.0,7.0,A,MD2,QUALIFYING,GROUP_STAGE,1692.0,LIE,5749.0
2023-03-26,2023,2020,Malta,Italy,MLT,ITA,0.0,2.0,A,MD2,QUALIFYING,GROUP_STAGE,16015.0,MLT,16942.0
2023-03-26,2023,2020,Northern Ireland,Finland,NIR,FIN,0.0,1.0,A,MD2,QUALIFYING,GROUP_STAGE,17936.0,NIR,18434.0
2023-03-26,2023,2020,Slovakia,Bosnia and Herzegovina,SVK,BIH,2.0,0.0,H,MD2,QUALIFYING,GROUP_STAGE,6052.0,SVK,22500.0
2023-03-26,2023,2020,Luxembourg,Portugal,LUX,POR,0.0,6.0,A,MD2,QUALIFYING,GROUP_STAGE,9231.0,LUX,9374.0
2023-03-27,2023,2020,Montenegro,Serbia,MNE,SRB,0.0,2.0,A,MD2,QUALIFYING,GROUP_STAGE,9831.0,MNE,11563.0
2023-03-27,2023,2020,Hungary,Bulgaria,HUN,BUL,3.0,0.0,H,MD2,QUALIFYING,GROUP_STAGE,53000.0,HUN,65014.0
2023-03-27,2023,2020,Austria,Estonia,AUT,EST,2.0,1.0,H,MD2,QUALIFYING,GROUP_STAGE,16500.0,AUT,17091.0
2023-03-27,2023,2020,Moldova,Czechia,MDA,CZE,0.0,0.0,D,MD2,QUALIFYING,GROUP_STAGE,5120.0,MDA,10104.0
2023-03-27,2023,2020,Poland,Albania,POL,ALB,1.0,0.0,H,MD2,QUALIFYING,GROUP_STAGE,56227.0,POL,58274.0
2023-03-27,2023,2020,Republic of Ireland,France,IRL,FRA,0.0,1.0,A,MD2,QUALIFYING,GROUP_STAGE,50219.0,IRL,51700.0
2023-03-27,2023,2020,Sweden,Azerbaijan,SWE,AZE,5.0,0.0,H,MD2,QUALIFYING,GROUP_STAGE,23674.0,SWE,50573.0
2023-03-27,2023,2020,Netherlands,Gibraltar,NED,GIB,3.0,0.0,H,MD2,QUALIFYING,GROUP_STAGE,36327.0,NED,48100.0
2023-03-28,2023,2020,Romania,Belarus,ROU,BLR,2.0,1.0,H,MD2,QUALIFYING,GROUP_STAGE,27837.0,ROU,54231.0
2023-03-28,2023,2020,Georgia,Norway,GEO,NOR,1.0,1.0,D,MD2,QUALIFYING,GROUP_STAGE,20300.0,GEO,20383.0
2023-03-28,2023,2020,Scotland,Spain,SCO,ESP,2.0,0.0,H,MD2,QUALIFYING,GROUP_STAGE,47976.0,SCO,51824.0
2023-03-28,2023,2020,Türkiye,Croatia,TUR,CRO,0.0,2.0,A,MD2,QUALIFYING,GROUP_STAGE,37750.0,TUR,43396.0
2023-03-28,2023,2020,Wales,Latvia,WAL,LVA,1.0,0.0,H,MD2,QUALIFYING,GROUP_STAGE,32806.0,WAL,33322.0
2023-03-28,2023,2020,Switzerland,Israel,SUI,ISR,3.0,0.0,H,MD2,QUALIFYING,GROUP_STAGE,14819.0,SUI,26000.0
2023-03-28,2023,2020,Kosovo,Andorra,KOS,AND,1.0,1.0,D,MD2,QUALIFYING,GROUP_STAGE,12600.0,KOS,12629.0
2023-06-16,2023,2020,Belarus,Israel,BLR,ISR,1.0,2.0,A,MD3,QUALIFYING,GROUP_STAGE,,HUN,10717.0
2023-06-16,2023,2020,Malta,England,MLT,ENG,0.0,4.0,A,MD3,QUALIFYING,GROUP_STAGE,16277.0,MLT,16942.0
2023-06-16,2023,2020,Andorra,Switzerland,AND,SUI,1.0,2.0,A,MD3,QUALIFYING,GROUP_STAGE,2490.0,AND,3305.0
2023-06-16,2023,2020,Kosovo,Romania,KOS,ROU,0.0,0.0,D,MD3,QUALIFYING,GROUP_STAGE,11000.0,KOS,12629.0
2023-06-16,2023,2020,San Marino,Kazakhstan,SMR,KAZ,0.0,3.0,A,MD3,QUALIFYING,GROUP_STAGE,528.0,ITA,23324.0
2023-06-16,2023,2020,Gibraltar,France,GIB,FRA,0.0,3.0,A,MD3,QUALIFYING,GROUP_STAGE,4065.0,POR,21329.0
2023-06-16,2023,2020,Latvia,Türkiye,LVA,TUR,2.0,3.0,A,MD3,QUALIFYING,GROUP_STAGE,6287.0,LVA,6747.0
2023-06-16,2023,2020,Wales,Armenia,WAL,ARM,2.0,4.0,A,MD3,QUALIFYING,GROUP_STAGE,32774.0,WAL,33322.0
2023-06-16,2023,2020,North Macedonia,Ukraine,MKD,UKR,2.0,3.0,A,MD3,QUALIFYING,GROUP_STAGE,14370.0,MKD,32483.0
2023-06-16,2023,2020,Greece,Republic of Ireland,GRE,IRL,2.0,1.0,H,MD3,QUALIFYING,GROUP_STAGE,17452.0,GRE,31100.0
2023-06-16,2023,2020,Finland,Slovenia,FIN,SVN,2.0,0.0,H,MD3,QUALIFYING,GROUP_STAGE,32560.0,FIN,36251.0
